,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
677,경남,통영시,2014,1483,754,729,4,2012,1470,723,747,1.029774955,1.062628298,0.998031823,,,
678,경남,통영시,2015,1439,714,725,4,2013,1422,755,667,1.032950967,0.963606207,1.111602809,,,
679,경남,통영시,2016,1411,756,655,4,2014,1591,820,771,0.905264194,0.939412364,0.868809147,,,
680,경남,통영시,2017,1522,789,733,4,2015,1531,777,754,1.014747455,1.034675851,0.994191605,,,
681,경남,통영시,2018,1455,732,723,4,2016,1515,781,734,0.980322272,0.955011004,1.007348398,,,
682,경남,통영시,2019,1427,742,685,4,2017,1206,620,586,1.207800414,1.219440303,1.195447253,,,
683,경남,통영시,2020,1103,569,534,4,2018,1249,645,604,0.901429119,0.898878267,0.904152695,,,
684,경남,하동군,2010,304,169,135,4,2008,352,187,165,0.881555033,0.920859614,0.836733751,,,
685,경남,하동군,2011,281,151,130,4,2009,320,169,151,0.896344278,0.910413253,0.880448317,,,
686,경남,하동군,2012,294,158,136,4,2010,285,143,142,1.052982078,1.125821085,0.979462982,,,
687,경남,하동군,2013,261,130,131,4,2011,360,188,172,0.740042251,0.704585711,0.778897503,,,
688,경남,하동군,2014,296,163,133,4,2012,305,150,155,0.990627502,1.107247412,0.877520772,,,
689,경남,하동군,2015,268,138,130,4,2013,256,112,144,1.068595492,1.255478825,0.923247888,,,
690,경남,하동군,2016,217,91,126,4,2014,295,157,138,0.750855259,0.590595412,0.933746359,,,
691,경남,하동군,2017,266,150,116,4,2015,267,143,124,1.016924907,1.068817486,0.956695579,,,
692,경남,하동군,2018,226,131,95,4,2016,263,137,126,0.877144611,0.974314256,0.771064171,,,
693,경남,하동군,2019,214,113,101,4,2017,201,108,93,1.086766456,1.066112454,1.110646591,,,
694,경남,하동군,2020,171,96,75,4,2018,229,128,101,0.762217888,0.764204502,0.75941182,,,
695,경남,함안군,2010,599,325,274,4,2008,578,313,265,1.05783393,1.058004103,1.057406928,,,
696,경남,함안군,2011,543,295,248,4,2009,587,320,267,0.944235311,0.939334701,0.949899988,,,
697,경남,함안군,2012,554,306,248,4,2010,627,336,291,0.901904872,0.92796261,0.871557721,,,
698,경남,함안군,2013,547,293,254,4,2011,656,324,332,0.85114195,0.921448227,0.782407664,,,
699,경남,함안군,2014,630,325,305,4,2012,672,358,314,0.956951187,0.925014761,0.993362255,,,
700,경남,함안군,2015,686,360,326,4,2013,628,322,306,1.115020831,1.139186836,1.08951606,,,
701,경남,함안군,2016,646,329,317,4,2014,620,322,298,1.063553491,1.041090191,1.087878668,,,
702,경남,함안군,2017,628,337,291,4,2015,624,299,325,1.027291189,1.148436643,0.915687089,,,
703,경남,함안군,2018,598,290,308,4,2016,623,311,312,0.97978694,0.950136359,1.009563371,,,
704,경남,함안군,2019,592,304,288,4,2017,552,273,279,1.094715174,1.134643071,1.055664087,,,
705,경남,함안군,2020,502,245,257,4,2018,498,246,252,1.028946711,1.014797307,1.042965746,,,
706,경남,함양군,2010,267,127,140,4,2008,268,145,123,1.016939172,0.892450315,1.164019852,,,
707,경남,함양군,2011,270,148,122,4,2009,267,135,132,1.03221701,1.117059421,0.945199237,,,
708,경남,함양군,2012,266,136,130,4,2010,289,144,145,0.939511938,0.962331595,0.916880662,,,
709,경남,함양군,2013,283,149,134,4,2011,300,155,145,0.96290555,0.979496523,0.945092374,,,
710,경남,함양군,2014,283,155,128,4,2012,300,149,151,0.96290555,1.059970451,0.866902959,,,
711,경남,함양군,2015,283,143,140,4,2013,270,130,140,1.069895055,1.12083327,1.022674584,,,
712,경남,함양군,2016,241,115,126,4,2014,277,149,128,0.888087551,0.786429689,1.006695294,,,
713,경남,함양군,2017,253,142,111,4,2015,214,103,111,1.206772088,1.404751318,1.022674584,,,
714,경남,함양군,2018,191,93,98,4,2016,238,134,104,0.81917166,0.707174316,0.963674127,,,
715,경남,함양군,2019,222,132,90,4,2017,221,111,110,1.025366701,1.211711643,0.836733751,,,
716,경남,함양군,2020,216,105,111,4,2018,228,119,109,0.967024357,0.89906412,1.041439255,,,
717,경남,합천군,2010,258,142,116,4,2008,324,158,166,0.812817798,0.915755606,0.714640071,,,
718,경남,합천군,2011,244,112,132,4,2009,277,136,141,0.899142583,0.839126512,0.957397483,,,
719,경남,합천군,2012,214,105,109,4,2010,253,135,118,0.863399437,0.792508373,0.94467398,,,
720,경남,합천군,2013,205,107,98,4,2011,311,159,152,0.672840277,0.685701314,0.659355982,,,
721,경남,합천군,2014,273,146,127,4,2012,286,160,126,0.974350299,0.929782144,1.030791049,,,
722,경남,합천군,2015,226,120,106,4,2013,258,120,138,0.894143538,1.018939336,0.785532652,,,
723,경남,합천군,2016,210,101,109,4,2014,230,117,113,0.931987243,0.879597205,0.986473714,,,
724,경남,합천군,2017,165,85,80,4,2015,262,131,131,0.642837438,0.661143844,0.624534097,,,
725,경남,합천군,2018,212,109,103,4,2016,240,121,119,0.901660674,0.917887501,0.885172119,,,
726,경남,합천군,2019,177,97,80,4,2017,227,117,110,0.795913586,0.844761672,0.743763334,,,
727,경남,합천군,2020,183,95,88,4,2018,187,94,93,0.998913752,1.029779117,0.96769208,,,
728,경북,경산시,2010,2359,1274,1085,4,2008,2622,1359,1263,0.918361698,0.955208767,0.878544674,,,
729,경북,경산시,2011,2320,1193,1127,4,2009,2246,1158,1088,1.054378986,1.049736294,1.059332956,,,
730,경북,경산시,2012,2048,1052,996,4,2010,2237,1177,1060,0.934506824,0.910725728,0.960928194,,,
731,경북,경산시,2013,2128,1139,989,4,2011,2574,1328,1246,0.843881741,0.873924627,0.811737692,,,
732,경북,경산시,2014,2386,1227,1159,4,2012,2335,1220,1115,1.043042641,1.02478571,1.063031249,,,
733,경북,경산시,2015,2156,1132,1024,4,2013,2306,1191,1115,0.954350626,0.968462912,0.939209663,,,
734,경북,경산시,2016,2155,1109,1046,4,2014,2369,1176,1193,0.928540226,0.96088752,0.896661873,,,
735,경북,경산시,2017,2164,1102,1062,4,2015,2441,1265,1176,0.904915414,0.887645177,0.923537762,,,
736,경북,경산시,2018,2342,1220,1122,4,2016,2540,1272,1268,0.941177818,0.977284584,0.904921832,,,
737,경북,경산시,2019,2437,1241,1196,4,2017,2322,1194,1128,1.071301771,1.059048339,1.08432518,,,
738,경북,경산시,2020,2228,1130,1098,4,2018,2380,1188,1192,0.955557308,0.96919314,0.942027427,,,
739,경북,경주시,2010,2304,1208,1096,4,2008,2280,1248,1032,1.031492648,0.986281024,1.086096264,,,
740,경북,경주시,2011,2130,1134,996,4,2009,2070,1079,991,1.050334829,1.070877857,1.027834395,,,
741,경북,경주시,2012,1947,1026,921,4,2010,2136,1102,1034,0.930428944,0.948667658,0.910912275,,,
742,경북,경주시,2013,2046,1061,985,4,2011,2302,1194,1108,0.907232958,0.905439394,0.909146629,,,
743,경북,경주시,2014,2153,1109,1044,4,2012,2099,1083,1016,1.047008241,1.043401407,1.050858529,,,
744,경북,경주시,2015,1973,1007,966,4,2013,1936,1011,925,1.040256028,1.014907925,1.068003944,,,
745,경북,경주시,2016,1909,990,919,4,2014,1995,1014,981,0.976745766,0.994822429,0.958040716,,,
746,경북,경주시,2017,1946,992,954,4,2015,1965,1011,954,1.010878105,0.99979013,1.022674584,,,
747,경북,경주시,2018,1939,993,946,4,2016,2028,1024,1004,0.975951795,0.98809254,0.963595773,,,
748,경북,경주시,2019,1984,1010,974,4,2017,1808,944,864,1.120112776,1.090178739,1.152876209,,,
749,경북,경주시,2020,1768,941,827,4,2018,1766,926,840,1.021903932,1.035444833,1.006847477,,,
750,경북,고령군,2010,209,106,103,4,2008,241,135,106,0.885212937,0.800056072,0.993730964,,,
751,경북,고령군,2011,205,117,88,4,2009,218,126,92,0.959877643,0.946157955,0.978210472,,,
752,경북,고령군,2012,193,115,78,4,2010,253,125,128,0.778673324,0.937424189,0.623192325,,,
753,경북,고령군,2013,230,112,118,4,2011,276,153,123,0.850623277,0.745890233,0.981102447,,,
754,경북,고령군,2014,247,128,119,4,2012,246,139,107,1.024897314,0.938303849,1.137367061,,,
755,경북,고령군,2015,230,131,99,4,2013,234,124,110,1.00329925,1.076460105,0.920407126,,,
756,경북,고령군,2016,213,114,99,4,2014,236,119,117,0.921268261,0.976126759,0.865340033,,,
757,경북,고령군,2017,191,99,92,4,2015,214,101,113,0.911041379,0.99876232,0.832620015,,,
758,경북,고령군,2018,160,76,84,4,2016,235,123,112,0.694977316,0.629588533,0.767005938,,,
759,경북,고령군,2019,188,100,88,4,2017,203,100,103,0.945323208,1.018939336,0.873741392,,,
760,경북,고령군,2020,153,76,77,4,2018,204,105,99,0.765560949,0.737517996,0.795413565,,,
761,경북,구미시,2010,4998,2687,2311,4,2008,4706,2482,2224,1.084083758,1.103098307,1.06268029,,,
762,경북,구미시,2011,4722,2489,2233,4,2009,4450,2319,2131,1.083139716,1.093635191,1.071624752,,,
763,경북,구미시,2012,4463,2284,2179,4,2010,4516,2329,2187,1.008768384,0.999251801,1.018933662,,,
764,경북,구미시,2013,4506,2346,2160,4,2011,5086,2632,2454,0.904343331,0.908218725,0.900153668,,,
765,경북,구미시,2014,4962,2582,2380,4,2012,4845,2474,2371,1.045397573,1.063420116,1.026556521,,,
766,경북,구미시,2015,4723,2422,2301,4,2013,4516,2347,2169,1.06753598,1.051500244,1.084912042,,,
767,경북,구미시,2016,4405,2311,2094,4,2014,4744,2472,2272,0.947806628,0.952576378,0.942553072,,,
768,경북,구미시,2017,4667,2411,2256,4,2015,4977,2619,2358,0.957169098,0.938015556,0.978436752,,,
769,경북,구미시,2018,4998,2616,2382,4,2016,5214,2680,2534,0.978461482,0.994606457,0.961330252,,,
770,경북,구미시,2019,5161,2660,2501,4,2017,4626,2405,2221,1.138798115,1.126976563,1.151602492,,,
771,경북,구미시,2020,4552,2362,2190,4,2018,4812,2503,2309,0.965595301,0.961540037,0.969968531,,,
772,경북,군위군,2010,77,43,34,4,2008,97,49,48,0.810284441,0.894171254,0.724394497,,,
773,경북,군위군,2011,68,36,32,4,2009,101,57,44,0.687236232,0.643540633,0.743763334,,,
774,경북,군위군,2012,77,42,35,4,2010,92,47,45,0.854321639,0.910541535,0.795413565,,,
775,경북,군위군,2013,77,37,40,4,2011,104,57,47,0.755746065,0.661416762,0.870361348,,,
776,경북,군위군,2014,80,43,37,4,2012,101,54,47,0.808513214,0.81137762,0.805084247,,,
777,경북,군위군,2015,93,52,41,4,2013,76,47,29,1.249073128,1.127337138,1.445850274,,,
778,경북,군위군,2016,70,39,31,4,2014,85,40,45,0.840615944,0.993465853,0.704509158,,,
779,경북,군위군,2017,78,38,40,4,2015,96,49,47,0.829357695,0.790197853,0.870361348,,,
780,경북,군위군,2018,79,43,36,4,2016,111,56,55,0.726478258,0.782399848,0.669387001,,,
781,경북,군위군,2019,87,50,37,4,2017,74,44,30,1.200068515,1.157885609,1.261298654,,,
782,경북,군위군,2020,66,44,22,4,2018,79,43,36,0.852776754,1.0426356,0.624967801,,,
783,경북,김천시,2010,1026,547,479,4,2008,1127,587,540,0.929270079,0.949505651,0.907150233,,,
784,경북,김천시,2011,1002,513,489,4,2009,972,480,492,1.052252498,1.088991416,1.016438763,,,
785,경북,김천시,2012,913,452,461,4,2010,963,535,428,0.967749598,0.860860897,1.101525662,,,
786,경북,김천시,2013,884,503,381,4,2011,1104,565,539,0.817338018,0.907126524,0.722892424,,,
787,경북,김천시,2014,1028,538,490,4,2012,1101,593,508,0.953068914,0.924434002,0.986438083,,,
788,경북,김천시,2015,1077,577,500,4,2013,1010,515,495,1.088460914,1.141607761,1.03300463,,,
789,경북,김천시,2016,1021,528,493,4,2014,1102,548,554,0.945720181,0.981751769,0.910069621,,,
790,경북,김천시,2017,1130,568,562,4,2015,1157,608,549,0.99692754,0.951903854,1.046890922,,,
791,경북,김천시,2018,1131,605,526,4,2016,1303,655,648,0.886006072,0.941157708,0.830133999,,,
792,경북,김천시,2019,1228,630,598,4,2017,1184,628,556,1.058681133,1.022184366,1.099926981,,,
793,경북,김천시,2020,1118,602,516,4,2018,1158,587,571,0.985488937,1.044976968,0.924168276,,,
794,경북,문경시,2010,518,283,235,4,2008,452,245,207,1.169795197,1.176978907,1.161007378,,,
795,경북,문경시,2011,485,259,226,4,2009,494,265,229,1.00215131,0.995869012,1.0092771,,,
796,경북,문경시,2012,485,256,229,4,2010,447,252,195,1.107522925,1.035112977,1.200987076,,,
797,경북,문경시,2013,464,257,207,4,2011,536,296,240,0.883632539,0.884687194,0.882056829,,,
798,경북,문경시,2014,507,279,228,4,2012,478,248,230,1.082676154,1.146306753,1.013781762,,,
799,경북,문경시,2015,484,256,228,4,2013,455,242,213,1.085806592,1.07788624,1.094693921,,,
800,경북,문경시,2016,456,249,207,4,2014,497,263,234,0.936541363,0.96469922,0.904673671,,,
801,경북,문경시,2017,464,238,226,4,2015,564,305,259,0.839764257,0.795106761,0.892372417,,,
802,경북,문경시,2018,513,278,235,4,2016,535,286,249,0.978773251,0.990437537,0.965174808,,,
803,경북,문경시,2019,486,256,230,4,2017,471,254,217,1.053255828,1.026962481,1.083940803,,,
804,경북,문경시,2020,415,223,192,4,2018,418,211,207,1.01342199,1.076888493,0.94856773,,,
805,경북,봉화군,2010,192,99,93,4,2008,198,106,92,0.989816177,0.95165089,1.033790612,,,
806,경북,봉화군,2011,186,98,88,4,2009,164,87,77,1.157677533,1.147770747,1.168770953,,,
807,경북,봉화군,2012,140,69,71,4,2010,190,98,92,0.752130056,0.717416472,0.789237994,,,
808,경북,봉화군,2013,171,88,83,4,2011,214,91,123,0.815644376,0.98534793,0.690097484,,,
809,경북,봉화군,2014,186,80,106,4,2012,217,121,96,0.874926799,0.6736789,1.129203187,,,
810,경북,봉화군,2015,175,102,73,4,2013,194,108,86,0.920777774,0.962331595,0.86808424,,,
811,경북,봉화군,2016,157,91,66,4,2014,234,123,111,0.684860792,0.753849428,0.60807678,,,
812,경북,봉화군,2017,177,89,88,4,2015,218,103,115,0.828772404,0.880442728,0.782568377,,,
813,경북,봉화군,2018,160,82,78,4,2016,208,106,102,0.785190717,0.78823609,0.78204527,,,
814,경북,봉화군,2019,141,78,63,4,2017,175,89,86,0.822431191,0.893003014,0.749168591,,,
815,경북,봉화군,2020,132,69,63,4,2018,186,95,91,0.724401759,0.740071729,0.708005481,,,
816,경북,상주시,2010,696,359,337,4,2008,658,347,311,1.079696901,1.054176432,1.108171495,,,
817,경북,상주시,2011,634,336,298,4,2009,669,334,335,0.967345574,1.02504077,0.909722466,,,
818,경북,상주시,2012,650,329,321,4,2010,642,351,291,1.033467533,0.955074193,1.128104954,,,
819,경북,상주시,2013,619,331,288,4,2011,705,387,318,0.896231163,0.871495918,0.92619585,,,
820,경북,상주시,2014,703,379,324,4,2012,691,363,328,1.03847438,1.063851263,1.010202943,,,
821,경북,상주시,2015,712,372,340,4,2013,668,344,324,1.087982826,1.101876259,1.073177033,,,
822,경북,상주시,2016,658,339,319,4,2014,661,357,304,1.016115189,0.967564244,1.073135501,,,
823,경북,상주시,2017,637,348,289,4,2015,617,316,301,1.053835386,1.122123067,0.981903504,,,
824,경북,상주시,2018,609,305,304,4,2016,638,348,290,0.974350299,0.893035913,1.072045081,,,
825,경북,상주시,2019,606,320,286,4,2017,593,301,292,1.043125206,1.083257766,1.001660723,,,
826,경북,상주시,2020,564,288,276,4,2018,547,288,259,1.05247136,1.018939336,1.089799943,,,
827,경북,성주군,2010,227,131,96,4,2008,235,142,93,0.985999067,0.940007416,1.055664087,,,
828,경북,성주군,2011,214,141,73,4,2009,230,119,111,0.949739381,1.207314676,0.672569772,,,
829,경북,성주군,2012,196,100,96,4,2010,226,121,105,0.885250419,0.842098625,0.935016763,,,
830,경북,성주군,2013,207,118,89,4,2011,234,112,122,0.902969325,1.073525372,0.746049492,,,
831,경북,성주군,2014,203,107,96,4,2012,223,121,102,0.929201033,0.901045529,0.962517256,,,
832,경북,성주군,2015,207,114,93,4,2013,230,125,105,0.918673139,0.929272675,0.905797489,,,
833,경북,성주군,2016,218,126,92,4,2014,229,111,118,0.971716372,1.156633841,0.797339506,,,
834,경북,성주군,2017,178,84,94,4,2015,241,117,124,0.753913411,0.73154619,0.775253314,,,
835,경북,성주군,2018,192,92,100,4,2016,256,125,131,0.765560949,0.749939352,0.780667621,,,
836,경북,성주군,2019,193,94,99,4,2017,210,106,104,0.938115957,0.903587713,0.973507537,,,
837,경북,성주군,2020,162,80,82,4,2018,202,102,100,0.818619629,0.799168107,0.838593159,,,
838,경북,안동시,2010,1370,700,670,4,2008,1355,707,648,1.032047725,1.008850828,1.057395018,,,
839,경북,안동시,2011,1374,718,656,4,2009,1282,680,602,1.093999734,1.075880064,1.114409514,,,
840,경북,안동시,2012,1267,669,598,4,2010,1278,653,625,1.011962152,1.043905691,0.978495042,,,
841,경북,안동시,2013,1244,635,609,4,2011,1445,760,685,0.878761542,0.85135063,0.909209959,,,
842,경북,안동시,2014,1391,726,665,4,2012,1361,685,676,1.043247887,1.079926946,1.00603343,,,
843,경북,안동시,2015,1318,674,644,4,2013,1314,669,645,1.023855232,1.026554728,1.021089042,,,
844,경북,안동시,2016,1302,665,637,4,2014,1377,728,649,0.96515164,0.930761894,1.003765347,,,
845,경북,안동시,2017,1407,743,664,4,2015,1407,738,669,1.020747933,1.025842719,1.015031276,,,
846,경북,안동시,2018,1473,776,697,4,2016,1466,771,695,1.025621899,1.025547244,1.025617533,,,
847,경북,안동시,2019,1424,759,665,4,2017,1296,679,617,1.121562543,1.138991099,1.102234357,,,
848,경북,안동시,2020,1315,686,629,4,2018,1067,545,522,1.257997686,1.282554834,1.232303282,,,
849,경북,영덕군,2010,245,125,120,4,2008,243,128,115,1.02914915,0.995057946,1.067138696,,,
850,경북,영덕군,2011,212,109,103,4,2009,230,124,106,0.940863312,0.895680546,0.993730964,,,
851,경북,영덕군,2012,200,99,101,4,2010,227,108,119,0.899337385,0.934027725,0.867984311,,,
852,경북,영덕군,2013,205,99,106,4,2011,237,128,109,0.882925427,0.788085893,0.994527577,,,
853,경북,영덕군,2014,216,118,98,4,2012,172,86,86,1.281869497,1.398079555,1.165373363,,,
854,경북,영덕군,2015,168,86,82,4,2013,211,112,99,0.812728212,0.782399848,0.847063797,,,
855,경북,영덕군,2016,191,98,93,4,2014,198,99,99,0.984660884,1.00864702,0.960694306,,,
856,경북,영덕군,2017,203,106,97,4,2015,211,106,105,0.982046589,1.018939336,0.944756521,,,
857,경북,영덕군,2018,186,94,92,4,2016,194,101,93,0.978655234,0.948319778,1.011678083,,,
858,경북,영덕군,2019,174,87,87,4,2017,201,106,95,0.883632539,0.836299267,0.936554619,,,
859,경북,영덕군,2020,169,88,81,4,2018,214,108,106,0.806104676,0.830246867,0.781477748,,,
860,경북,영양군,2010,104,52,52,4,2008,76,39,37,1.39681296,1.358585782,1.437272388,,,
861,경북,영양군,2011,75,34,41,4,2009,101,52,49,0.757981138,0.666229566,0.855707305,,,
862,경북,영양군,2012,95,51,44,4,2010,82,47,35,1.182573824,1.105657578,1.285648049,,,
863,경북,영양군,2013,87,45,42,4,2011,115,56,59,0.772218001,0.818790538,0.728005636,,,
864,경북,영양군,2014,107,56,51,4,2012,105,51,54,1.04019075,1.11883535,0.965859329,,,
865,경북,영양군,2015,105,54,51,4,2013,79,43,36,1.35669029,1.279598236,1.448788994,,,
866,경북,영양군,2016,81,45,36,4,2014,95,50,45,0.870321921,0.917045403,0.818139667,,,
867,경북,영양군,2017,93,46,47,4,2015,88,56,32,1.078744974,0.836985883,1.502053295,,,
868,경북,영양군,2018,71,45,26,4,2016,91,51,40,0.796407728,0.89906412,0.66473848,,,
869,경북,영양군,2019,70,42,28,4,2017,95,54,41,0.752130056,0.792508373,0.698411911,,,
870,경북,영양군,2020,77,46,31,4,2018,93,37,56,0.845135385,1.266789445,0.56612343,,,
871,경북,영주시,2010,937,471,466,4,2008,868,456,412,1.101890337,1.052457078,1.156714457,,,
872,경북,영주시,2011,874,463,411,4,2009,850,460,390,1.049569051,1.025584593,1.077741677,,,
873,경북,영주시,2012,836,461,375,4,2010,837,435,402,1.019528401,1.079841458,0.953987485,,,
874,경북,영주시,2013,826,440,386,4,2011,868,427,441,0.971356904,1.049960909,0.895130135,,,
875,경북,영주시,2014,840,419,421,4,2012,785,394,391,1.092265304,1.083592848,1.101140665,,,
876,경북,영주시,2015,816,402,414,4,2013,769,381,388,1.083134347,1.075101347,1.091204324,,,
877,경북,영주시,2016,787,396,391,4,2014,787,401,386,1.020747933,1.006234357,1.035921664,,,
878,경북,영주시,2017,830,427,403,4,2015,772,389,383,1.097436249,1.118475827,1.076077957,,,
879,경북,영주시,2018,809,403,406,4,2016,836,437,399,0.987781193,0.939662592,1.040616243,,,
880,경북,영주시,2019,845,445,400,4,2017,705,365,340,1.22344965,1.242268506,1.20314657,,,
881,경북,영주시,2020,666,333,333,4,2018,677,381,296,1.004162663,0.890569026,1.150508907,,,
882,경북,영천시,2010,728,393,335,4,2008,750,407,343,0.990805993,0.983889826,0.998822116,,,
883,경북,영천시,2011,648,352,296,4,2009,634,305,329,1.043288108,1.175956218,0.920096282,,,
884,경북,영천시,2012,579,279,300,4,2010,642,329,313,0.920581079,0.864085334,0.980199282,,,
885,경북,영천시,2013,568,292,276,4,2011,722,379,343,0.803026074,0.785040333,0.822910161,,,
886,경북,영천시,2014,644,348,296,4,2012,622,333,289,1.056851557,1.064837505,1.047445249,,,
887,경북,영천시,2015,578,313,265,4,2013,614,343,271,0.96089952,0.929819278,1.000032342,,,
888,경북,영천시,2016,577,325,252,4,2014,642,333,309,0.917401179,0.994460313,0.834025874,,,
889,경북,영천시,2017,615,324,291,4,2015,635,319,316,0.988598391,1.034910172,0.941766785,,,
890,경북,영천시,2018,552,274,278,4,2016,671,338,333,0.839721101,0.826004077,0.853764368,,,
891,경북,영천시,2019,610,291,319,4,2017,599,307,292,1.039492886,0.965835006,1.11723696,,,
892,경북,영천시,2020,542,271,271,4,2018,583,304,279,0.948962915,0.90833079,0.993350582,,,
893,경북,예천군,2010,233,124,109,4,2008,269,146,123,0.884142261,0.865400532,0.906272599,,,
894,경북,예천군,2011,232,129,103,4,2009,227,118,109,1.043231367,1.113925207,0.96638057,,,
895,경북,예천군,2012,211,104,107,4,2010,260,145,115,0.828376207,0.730825455,0.951532004,,,
896,경북,예천군,2013,253,139,114,4,2011,287,148,139,0.89982309,0.956976809,0.838740306,,,
897,경북,예천군,2014,248,141,107,4,2012,274,159,115,0.92388864,0.903587713,0.951532004,,,
898,경북,예천군,2015,243,144,99,4,2013,275,150,125,0.901969991,0.978181763,0.809958271,,,
899,경북,예천군,2016,243,138,105,4,2014,263,139,124,0.943124516,1.011608838,0.865974446,,,
900,경북,예천군,2017,208,108,100,4,2015,295,150,145,0.719713796,0.733636322,0.705292817,,,
901,경북,예천군,2018,219,108,111,4,2016,325,169,156,0.687827068,0.651156499,0.7276723,,,
902,경북,예천군,2019,367,210,157,4,2017,393,201,192,0.953217535,1.064563486,0.83624953,,,
903,경북,예천군,2020,394,204,190,4,2018,422,221,201,0.953020582,0.940559387,0.966707318,,,
904,경북,울릉군,2010,58,31,27,4,2008,61,35,26,0.970547215,0.902489126,1.062008222,,,
905,경북,울릉군,2011,48,29,19,4,2009,64,37,27,0.765560949,0.798628128,0.719659893,,,
906,경북,울릉군,2012,57,27,30,4,2010,63,34,29,0.923533844,0.809157708,1.057939225,,,
907,경북,울릉군,2013,51,25,26,4,2011,64,24,40,0.813408509,1.061395142,0.66473848,,,
908,경북,울릉군,2014,54,19,35,4,2012,58,31,27,0.950351523,0.624511206,1.325689276,,,
909,경북,울릉군,2015,57,32,25,4,2013,52,24,28,1.118896772,1.358585782,0.913102307,,,
910,경북,울릉군,2016,41,21,20,4,2014,40,21,19,1.046266631,1.018939336,1.076499562,,,
911,경북,울릉군,2017,40,22,18,4,2015,56,34,22,0.729105666,0.659313688,0.836733751,,,
912,경북,울릉군,2018,50,29,21,4,2016,51,25,26,1.000733267,1.18196963,0.826006395,,,
913,경북,울릉군,2019,50,20,30,4,2017,50,20,30,1.020747933,1.018939336,1.022674584,,,
914,경북,울릉군,2020,50,22,28,4,2018,49,27,22,1.041579523,0.830246867,1.301585834,,,
915,경북,울진군,2010,396,186,210,4,2008,423,205,218,0.955593809,0.924501056,0.985145242,,,
916,경북,울진군,2011,413,205,208,4,2009,409,202,207,1.030730797,1.034072099,1.027615041,,,
917,경북,울진군,2012,397,191,206,4,2010,379,214,165,1.069226726,0.909427165,1.276793723,,,
918,경북,울진군,2013,362,196,166,4,2011,427,241,186,0.865364758,0.828680954,0.912709575,,,
919,경북,울진군,2014,400,220,180,4,2012,406,206,200,1.005662988,1.088187641,0.920407126,,,
920,경북,울진군,2015,368,189,179,4,2013,394,202,192,0.953388932,0.953364033,0.953430992,,,
921,경북,울진군,2016,332,169,163,4,2014,369,184,185,0.918396514,0.93587363,0.901059228,,,
922,경북,울진군,2017,335,181,154,4,2015,397,195,202,0.861336417,0.945784717,0.779662802,,,
923,경북,울진군,2018,343,166,177,4,2016,391,218,173,0.895438723,0.775889586,1.046320239,,,
924,경북,울진군,2019,330,185,145,4,2017,363,189,174,0.927952666,0.997374483,0.85222882,,,
925,경북,울진군,2020,299,148,151,4,2018,340,159,181,0.897657741,0.948446678,0.853170509,,,
926,경북,의성군,2010,231,123,108,4,2008,257,139,118,0.917481605,0.901651355,0.936007246,,,
927,경북,의성군,2011,223,123,100,4,2009,237,125,112,0.960450586,1.002636307,0.913102307,,,
928,경북,의성군,2012,214,115,99,4,2010,222,107,115,0.983964223,1.095121717,0.880389425,,,
929,경북,의성군,2013,217,110,107,4,2011,243,111,132,0.911532104,1.009759703,0.828986216,,,
930,경북,의성군,2014,225,105,120,4,2012,251,153,98,0.915013087,0.699272094,1.252254593,,,
931,경북,의성군,2015,220,135,85,4,2013,216,104,112,1.039650672,1.322661639,0.776136961,,,
932,경북,의성군,2016,193,95,98,4,2014,216,114,102,0.91205718,0.849116114,0.982569698,,,
933,경북,의성군,2017,192,104,88,4,2015,220,107,113,0.890834559,0.990370944,0.796419145,,,
934,경북,의성군,2018,183,88,95,4,2016,209,109,100,0.893764936,0.822629923,0.971540855,,,
935,경북,의성군,2019,177,90,87,4,2017,207,110,97,0.87281345,0.833677639,0.917244215,,,
936,경북,의성군,2020,162,83,79,4,2018,202,108,94,0.818619629,0.783073749,0.859481831,,,
937,경북,청도군,2010,181,90,91,4,2008,224,122,102,0.824800785,0.75167656,0.912386149,,,
938,경북,청도군,2011,198,110,88,4,2009,183,98,85,1.104415796,1.143707418,1.058768981,,,
939,경북,청도군,2012,163,80,83,4,2010,200,104,96,0.831909565,0.78379949,0.884187401,,,
940,경북,청도군,2013,184,98,86,4,2011,246,107,139,0.763486258,0.933234159,0.632733915,,,
941,경북,청도군,2014,216,102,114,4,2012,182,97,85,1.211437107,1.071461983,1.371587089,,,
942,경북,청도군,2015,176,92,84,4,2013,182,91,91,0.987096902,1.030136472,0.944007308,,,
943,경북,청도군,2016,175,82,93,4,2014,195,103,92,0.916055837,0.811194423,1.033790612,,,
944,경북,청도군,2017,182,97,85,4,2015,205,96,109,0.906224994,1.029553288,0.797498529,,,
945,경북,청도군,2018,174,83,91,4,2016,195,103,92,0.910821232,0.821087038,1.011558556,,,
946,경북,청도군,2019,183,98,85,4,2017,158,77,81,1.182258681,1.296831883,1.073177033,,,
947,경북,청도군,2020,145,74,71,4,2018,166,87,79,0.89161717,0.866684033,0.919112601,,,
948,경북,청송군,2010,151,85,66,4,2008,144,78,66,1.070367624,1.11038261,1.022674584,,,
