"","연도","시도","행정구역","학제","date.x","성별","학생수","인구수_2년전_4세","인구수_1년전_5세","4세대비5세변동치","5세대비1학년변동치","4세대비1학년변동치","4세대비5세변동률","5세대비1학년변동률","4세대비1학년변동률","전체인구","n_2","n_1","n_2_diff","n_1_diff","n_2_diff_rate","n_1_diff_rate"
"2016","2016","경북","칠곡군","초등학교",2016-04-01,"남자",623,673,660,-13,-37,-50,-0.0193164933135215,-0.0560606060606061,-0.0742942050520059,122476,121496,121695,980,781,0.00806610917231843,0.00641768355314516
"2017","2016","경북","예천군","초등학교",2016-04-01,"전체",242,266,263,-3,-21,-24,-0.0112781954887218,-0.0798479087452472,-0.0902255639097744,45294,45467,44931,-173,363,-0.00380495744166098,0.00807905455031048
"2018","2016","경북","예천군","초등학교",2016-04-01,"여자",105,117,116,-1,-11,-12,-0.00854700854700855,-0.0948275862068965,-0.102564102564103,45294,45467,44931,-173,363,-0.00380495744166098,0.00807905455031048
"2019","2016","경북","예천군","초등학교",2016-04-01,"남자",137,149,147,-2,-10,-12,-0.0134228187919463,-0.0680272108843537,-0.0805369127516778,45294,45467,44931,-173,363,-0.00380495744166098,0.00807905455031048
"2020","2016","경북","봉화군","초등학교",2016-04-01,"전체",157,196,184,-12,-27,-39,-0.0612244897959184,-0.146739130434783,-0.198979591836735,33683,34037,33853,-354,-170,-0.0104004465728472,-0.00502171151744306
"2021","2016","경북","봉화군","초등학교",2016-04-01,"여자",69,78,71,-7,-2,-9,-0.0897435897435897,-0.028169014084507,-0.115384615384615,33683,34037,33853,-354,-170,-0.0104004465728472,-0.00502171151744306
"2022","2016","경북","봉화군","초등학교",2016-04-01,"남자",88,118,113,-5,-25,-30,-0.0423728813559322,-0.221238938053097,-0.254237288135593,33683,34037,33853,-354,-170,-0.0104004465728472,-0.00502171151744306
"2023","2016","경북","울진군","초등학교",2016-04-01,"전체",334,386,374,-12,-40,-52,-0.0310880829015544,-0.106951871657754,-0.134715025906736,51671,51958,51957,-287,-286,-0.00552369221294122,-0.0055045518409454
"2024","2016","경북","울진군","초등학교",2016-04-01,"여자",162,186,174,-12,-12,-24,-0.0645161290322581,-0.0689655172413793,-0.129032258064516,51671,51958,51957,-287,-286,-0.00552369221294122,-0.0055045518409454
"2025","2016","경북","울진군","초등학교",2016-04-01,"남자",172,200,200,0,-28,-28,0,-0.14,-0.14,51671,51958,51957,-287,-286,-0.00552369221294122,-0.0055045518409454
"2026","2016","경북","울릉군","초등학교",2016-04-01,"전체",41,45,45,0,-4,-4,0,-0.0888888888888889,-0.0888888888888889,10142,10514,10257,-372,-115,-0.0353813962335933,-0.0112118553183192
"2027","2016","경북","울릉군","초등학교",2016-04-01,"여자",20,19,19,0,1,1,0,0.0526315789473684,0.0526315789473684,10142,10514,10257,-372,-115,-0.0353813962335933,-0.0112118553183192
"2028","2016","경북","울릉군","초등학교",2016-04-01,"남자",21,26,26,0,-5,-5,0,-0.192307692307692,-0.192307692307692,10142,10514,10257,-372,-115,-0.0353813962335933,-0.0112118553183192
"2029","2016","경남","창원시","초등학교",2016-04-01,"전체",9438,19430,19098,-332,-9660,-9992,-0.0170869788986104,-0.505812126924285,-0.514256304683479,1069043,1078565,1073138,-9522,-4095,-0.00882839699044564,-0.00381591183985657
"2030","2016","경남","창원시","초등학교",2016-04-01,"여자",4559,9292,9146,-146,-4587,-4733,-0.0157124408092983,-0.501530723813689,-0.50936289281102,1069043,1078565,1073138,-9522,-4095,-0.00882839699044564,-0.00381591183985657
"2031","2016","경남","창원시","초등학교",2016-04-01,"남자",4879,10138,9952,-186,-5073,-5259,-0.0183468139672519,-0.509746784565916,-0.518741369106333,1069043,1078565,1073138,-9522,-4095,-0.00882839699044564,-0.00381591183985657
"2032","2016","경남","진주시","초등학교",2016-04-01,"전체",3087,2899,3059,160,28,188,0.0551914453259745,0.0091533180778032,0.06484994825802,346190,337665,341700,8525,4490,0.0252469163223905,0.0131401814457126
"2033","2016","경남","진주시","초등학교",2016-04-01,"여자",1435,1364,1430,66,5,71,0.0483870967741935,0.0034965034965035,0.0520527859237537,346190,337665,341700,8525,4490,0.0252469163223905,0.0131401814457126
"2034","2016","경남","진주시","초등학교",2016-04-01,"남자",1652,1535,1629,94,23,117,0.0612377850162866,0.0141190914671578,0.0762214983713355,346190,337665,341700,8525,4490,0.0252469163223905,0.0131401814457126
"2035","2016","경남","통영시","초등학교",2016-04-01,"전체",1419,1476,1467,-9,-48,-57,-0.00609756097560976,-0.032719836400818,-0.0386178861788618,138883,139395,139344,-512,-461,-0.00367301553140357,-0.00330835916867608
"2036","2016","경남","통영시","초등학교",2016-04-01,"여자",657,698,700,2,-43,-41,0.00286532951289398,-0.0614285714285714,-0.0587392550143266,138883,139395,139344,-512,-461,-0.00367301553140357,-0.00330835916867608
"2037","2016","경남","통영시","초등학교",2016-04-01,"남자",762,778,767,-11,-5,-16,-0.0141388174807198,-0.00651890482398957,-0.0205655526992288,138883,139395,139344,-512,-461,-0.00367301553140357,-0.00330835916867608
"2038","2016","경남","사천시","초등학교",2016-04-01,"전체",1114,1232,1192,-40,-78,-118,-0.0324675324675325,-0.0654362416107383,-0.0957792207792208,115097,116886,116102,-1789,-1005,-0.0153055113529422,-0.00865618163339133
"2039","2016","경남","사천시","초등학교",2016-04-01,"여자",566,629,608,-21,-42,-63,-0.0333863275039746,-0.0690789473684211,-0.100158982511924,115097,116886,116102,-1789,-1005,-0.0153055113529422,-0.00865618163339133
"2040","2016","경남","사천시","초등학교",2016-04-01,"남자",548,603,584,-19,-36,-55,-0.0315091210613599,-0.0616438356164384,-0.0912106135986733,115097,116886,116102,-1789,-1005,-0.0153055113529422,-0.00865618163339133
"2041","2016","경남","김해시","초등학교",2016-04-01,"전체",5702,5774,5754,-20,-52,-72,-0.00346380325597506,-0.00903719151894334,-0.0124696917215102,528749,524709,527275,4040,1474,0.00769950582132191,0.00279550519178797
"2042","2016","경남","김해시","초등학교",2016-04-01,"여자",2763,2781,2762,-19,1,-18,-0.00683207479323984,0.000362056480811006,-0.00647249190938511,528749,524709,527275,4040,1474,0.00769950582132191,0.00279550519178797
"2043","2016","경남","김해시","초등학교",2016-04-01,"남자",2939,2993,2992,-1,-53,-54,-0.000334112930170398,-0.0177139037433155,-0.0180420982292015,528749,524709,527275,4040,1474,0.00769950582132191,0.00279550519178797
"2044","2016","경남","밀양시","초등학교",2016-04-01,"전체",636,614,629,15,7,22,0.0244299674267101,0.0111287758346582,0.0358306188925081,107872,107908,107595,-36,277,-0.000333617526040701,0.00257446907384172
"2045","2016","경남","밀양시","초등학교",2016-04-01,"여자",304,286,298,12,6,18,0.041958041958042,0.0201342281879195,0.0629370629370629,107872,107908,107595,-36,277,-0.000333617526040701,0.00257446907384172
"2046","2016","경남","밀양시","초등학교",2016-04-01,"남자",332,328,331,3,1,4,0.00914634146341463,0.00302114803625378,0.0121951219512195,107872,107908,107595,-36,277,-0.000333617526040701,0.00257446907384172
"2047","2016","경남","거제시","초등학교",2016-04-01,"전체",3054,3135,3163,28,-109,-81,0.00893141945773525,-0.0344609547897566,-0.0258373205741627,257327,243736,251563,13591,5764,0.055761151409722,0.0229127494901873
"2048","2016","경남","거제시","초등학교",2016-04-01,"여자",1459,1498,1531,33,-72,-39,0.0220293724966622,-0.0470280862181581,-0.0260347129506008,257327,243736,251563,13591,5764,0.055761151409722,0.0229127494901873
"2049","2016","경남","거제시","초등학교",2016-04-01,"남자",1595,1637,1632,-5,-37,-42,-0.0030543677458766,-0.022671568627451,-0.0256566890653635,257327,243736,251563,13591,5764,0.055761151409722,0.0229127494901873
"2050","2016","경남","양산시","초등학교",2016-04-01,"전체",3101,2986,3133,147,-32,115,0.0492297387809779,-0.010213852537504,0.0385130609511052,304872,283672,296138,21200,8734,0.0747342000620435,0.0294930066387968
"2051","2016","경남","양산시","초등학교",2016-04-01,"여자",1515,1464,1521,57,-6,51,0.0389344262295082,-0.00394477317554241,0.0348360655737705,304872,283672,296138,21200,8734,0.0747342000620435,0.0294930066387968
"2052","2016","경남","양산시","초등학교",2016-04-01,"남자",1586,1522,1612,90,-26,64,0.0591327201051248,-0.0161290322580645,0.0420499342969777,304872,283672,296138,21200,8734,0.0747342000620435,0.0294930066387968
"2053","2016","경남","의령군","초등학교",2016-04-01,"전체",144,184,172,-12,-28,-40,-0.0652173913043478,-0.162790697674419,-0.217391304347826,28266,29548,28948,-1282,-682,-0.043387031271152,-0.0235594859748515
"2054","2016","경남","의령군","초등학교",2016-04-01,"여자",64,92,84,-8,-20,-28,-0.0869565217391304,-0.238095238095238,-0.304347826086957,28266,29548,28948,-1282,-682,-0.043387031271152,-0.0235594859748515
"2055","2016","경남","의령군","초등학교",2016-04-01,"남자",80,92,88,-4,-8,-12,-0.0434782608695652,-0.0909090909090909,-0.130434782608696,28266,29548,28948,-1282,-682,-0.043387031271152,-0.0235594859748515
"2056","2016","경남","함안군","초등학교",2016-04-01,"전체",649,605,635,30,14,44,0.0495867768595041,0.0220472440944882,0.0727272727272727,68931,68005,68737,926,194,0.0136166458348651,0.00282235186289771
"2057","2016","경남","함안군","초등학교",2016-04-01,"여자",317,284,306,22,11,33,0.0774647887323944,0.0359477124183007,0.116197183098592,68931,68005,68737,926,194,0.0136166458348651,0.00282235186289771
"2058","2016","경남","함안군","초등학교",2016-04-01,"남자",332,321,329,8,3,11,0.0249221183800623,0.00911854103343465,0.0342679127725857,68931,68005,68737,926,194,0.0136166458348651,0.00282235186289771
"2059","2016","경남","창녕군","초등학교",2016-04-01,"전체",355,353,360,7,-5,2,0.0198300283286119,-0.0138888888888889,0.0056657223796034,63740,63539,63635,201,105,0.003163411448087,0.00165003535790053
"2060","2016","경남","창녕군","초등학교",2016-04-01,"여자",162,175,176,1,-14,-13,0.00571428571428571,-0.0795454545454545,-0.0742857142857143,63740,63539,63635,201,105,0.003163411448087,0.00165003535790053
"2061","2016","경남","창녕군","초등학교",2016-04-01,"남자",193,178,184,6,9,15,0.0337078651685393,0.0489130434782609,0.0842696629213483,63740,63539,63635,201,105,0.003163411448087,0.00165003535790053
"2062","2016","경남","고성군","초등학교",2016-04-01,"전체",371,387,394,7,-23,-16,0.0180878552971576,-0.0583756345177665,-0.041343669250646,55013,56350,55591,-1337,-578,-0.0237267080745342,-0.0103973664801856
"2063","2016","경남","고성군","초등학교",2016-04-01,"여자",180,173,180,7,0,7,0.0404624277456647,0,0.0404624277456647,55013,56350,55591,-1337,-578,-0.0237267080745342,-0.0103973664801856
"2064","2016","경남","고성군","초등학교",2016-04-01,"남자",191,214,214,0,-23,-23,0,-0.107476635514019,-0.107476635514019,55013,56350,55591,-1337,-578,-0.0237267080745342,-0.0103973664801856
"2065","2016","경남","남해군","초등학교",2016-04-01,"전체",226,221,222,1,4,5,0.00452488687782805,0.018018018018018,0.0226244343891403,45581,47118,46357,-1537,-776,-0.0326202300606987,-0.0167396509696486
"2066","2016","경남","남해군","초등학교",2016-04-01,"여자",94,106,107,1,-13,-12,0.00943396226415094,-0.121495327102804,-0.113207547169811,45581,47118,46357,-1537,-776,-0.0326202300606987,-0.0167396509696486
"2067","2016","경남","남해군","초등학교",2016-04-01,"남자",132,115,115,0,17,17,0,0.147826086956522,0.147826086956522,45581,47118,46357,-1537,-776,-0.0326202300606987,-0.0167396509696486
"2068","2016","경남","하동군","초등학교",2016-04-01,"전체",220,277,269,-8,-49,-57,-0.0288808664259928,-0.182156133828996,-0.205776173285199,49643,50014,49826,-371,-183,-0.00741792298156516,-0.0036727812788504
"2069","2016","경남","하동군","초등학교",2016-04-01,"여자",129,152,141,-11,-12,-23,-0.0723684210526316,-0.0851063829787234,-0.151315789473684,49643,50014,49826,-371,-183,-0.00741792298156516,-0.0036727812788504
"2070","2016","경남","하동군","초등학교",2016-04-01,"남자",91,125,128,3,-37,-34,0.024,-0.2890625,-0.272,49643,50014,49826,-371,-183,-0.00741792298156516,-0.0036727812788504
"2071","2016","경남","산청군","초등학교",2016-04-01,"전체",163,193,181,-12,-18,-30,-0.0621761658031088,-0.0994475138121547,-0.155440414507772,35974,35960,36141,14,-167,0.000389321468298109,-0.0046207907916217
"2072","2016","경남","산청군","초등학교",2016-04-01,"여자",81,88,80,-8,1,-7,-0.0909090909090909,0.0125,-0.0795454545454545,35974,35960,36141,14,-167,0.000389321468298109,-0.0046207907916217
"2073","2016","경남","산청군","초등학교",2016-04-01,"남자",82,105,101,-4,-19,-23,-0.0380952380952381,-0.188118811881188,-0.219047619047619,35974,35960,36141,14,-167,0.000389321468298109,-0.0046207907916217
"2074","2016","경남","함양군","초등학교",2016-04-01,"전체",242,262,257,-5,-15,-20,-0.0190839694656489,-0.0583657587548638,-0.0763358778625954,40213,40720,40351,-507,-138,-0.012450884086444,-0.00341998959133603
"2075","2016","경남","함양군","초등학교",2016-04-01,"여자",126,129,126,-3,0,-3,-0.0232558139534884,0,-0.0232558139534884,40213,40720,40351,-507,-138,-0.012450884086444,-0.00341998959133603
"2076","2016","경남","함양군","초등학교",2016-04-01,"남자",116,133,131,-2,-15,-17,-0.0150375939849624,-0.114503816793893,-0.12781954887218,40213,40720,40351,-507,-138,-0.012450884086444,-0.00341998959133603
"2077","2016","경남","거창군","초등학교",2016-04-01,"전체",489,446,458,12,31,43,0.0269058295964126,0.0676855895196507,0.0964125560538117,63127,63270,63073,-143,54,-0.00226015489173384,0.000856150809379608
"2078","2016","경남","거창군","초등학교",2016-04-01,"여자",227,210,216,6,11,17,0.0285714285714286,0.0509259259259259,0.080952380952381,63127,63270,63073,-143,54,-0.00226015489173384,0.000856150809379608
"2079","2016","경남","거창군","초등학교",2016-04-01,"남자",262,236,242,6,20,26,0.0254237288135593,0.0826446280991736,0.110169491525424,63127,63270,63073,-143,54,-0.00226015489173384,0.000856150809379608
"2080","2016","경남","합천군","초등학교",2016-04-01,"전체",209,229,231,2,-22,-20,0.00873362445414847,-0.0952380952380952,-0.0873362445414847,48137,49920,49088,-1783,-951,-0.0357171474358974,-0.019373370273794
"2081","2016","경남","합천군","초등학교",2016-04-01,"여자",114,115,109,-6,5,-1,-0.0521739130434783,0.0458715596330275,-0.00869565217391304,48137,49920,49088,-1783,-951,-0.0357171474358974,-0.019373370273794
"2082","2016","경남","합천군","초등학교",2016-04-01,"남자",95,114,122,8,-27,-19,0.0701754385964912,-0.221311475409836,-0.166666666666667,48137,49920,49088,-1783,-951,-0.0357171474358974,-0.019373370273794
"2083","2016","제주","제주시","초등학교",2016-04-01,"전체",4772,4577,4734,157,38,195,0.0343019445051344,0.0080270384452894,0.0426043259777147,463921,441387,452584,22534,11337,0.051052704316167,0.0250494935746734
"2084","2016","제주","제주시","초등학교",2016-04-01,"여자",2270,2178,2249,71,21,92,0.0325987144168962,0.00933748332592263,0.0422405876951331,463921,441387,452584,22534,11337,0.051052704316167,0.0250494935746734
"2085","2016","제주","제주시","초등학교",2016-04-01,"남자",2502,2399,2485,86,17,103,0.0358482701125469,0.006841046277666,0.0429345560650271,463921,441387,452584,22534,11337,0.051052704316167,0.0250494935746734
"2086","2016","제주","서귀포시","초등학교",2016-04-01,"전체",1406,1340,1373,33,33,66,0.0246268656716418,0.0240349599417334,0.0492537313432836,167140,156628,159921,10512,7219,0.0671144367546033,0.0451410383877039
"2087","2016","제주","서귀포시","초등학교",2016-04-01,"여자",695,676,684,8,11,19,0.0118343195266272,0.0160818713450292,0.0281065088757396,167140,156628,159921,10512,7219,0.0671144367546033,0.0451410383877039
"2088","2016","제주","서귀포시","초등학교",2016-04-01,"남자",711,664,689,25,22,47,0.0376506024096386,0.0319303338171263,0.0707831325301205,167140,156628,159921,10512,7219,0.0671144367546033,0.0451410383877039
"2089","2017","서울","종로구","초등학교",2017-04-01,"전체",927,939,947,8,-20,-12,0.00851970181043664,-0.0211193241816262,-0.012779552715655,153937,156410,154919,-2473,-982,-0.0158110095262451,-0.00633879640328172
"2090","2017","서울","종로구","초등학교",2017-04-01,"여자",466,449,443,-6,23,17,-0.0133630289532294,0.0519187358916479,0.0378619153674833,153937,156410,154919,-2473,-982,-0.0158110095262451,-0.00633879640328172
"2091","2017","서울","종로구","초등학교",2017-04-01,"남자",461,490,504,14,-43,-29,0.0285714285714286,-0.0853174603174603,-0.0591836734693878,153937,156410,154919,-2473,-982,-0.0158110095262451,-0.00633879640328172
"2092","2017","서울","중구","초등학교",2017-04-01,"전체",858,870,830,-40,28,-12,-0.0459770114942529,0.0337349397590361,-0.0137931034482759,124072,127628,125786,-3556,-1714,-0.0278622245902153,-0.013626317714213
"2093","2017","서울","중구","초등학교",2017-04-01,"여자",414,426,409,-17,5,-12,-0.039906103286385,0.0122249388753056,-0.028169014084507,124072,127628,125786,-3556,-1714,-0.0278622245902153,-0.013626317714213
"2094","2017","서울","중구","초등학교",2017-04-01,"남자",444,444,421,-23,23,0,-0.0518018018018018,0.0546318289786223,0,124072,127628,125786,-3556,-1714,-0.0278622245902153,-0.013626317714213
"2095","2017","서울","용산구","초등학교",2017-04-01,"전체",1250,1768,1705,-63,-455,-518,-0.0356334841628959,-0.266862170087977,-0.292986425339367,229062,235595,232543,-6533,-3481,-0.0277297905303593,-0.0149692744997699
"2096","2017","서울","용산구","초등학교",2017-04-01,"여자",620,858,816,-42,-196,-238,-0.048951048951049,-0.240196078431373,-0.277389277389277,229062,235595,232543,-6533,-3481,-0.0277297905303593,-0.0149692744997699
"2097","2017","서울","용산구","초등학교",2017-04-01,"남자",630,910,889,-21,-259,-280,-0.0230769230769231,-0.291338582677165,-0.307692307692308,229062,235595,232543,-6533,-3481,-0.0277297905303593,-0.0149692744997699
"2098","2017","서울","성동구","초등학교",2017-04-01,"전체",2105,2397,2329,-68,-224,-292,-0.0283687943262411,-0.0961786174323744,-0.121818940342094,303576,296184,296594,7392,6982,0.0249574588769144,0.0235405975845769
"2099","2017","서울","성동구","초등학교",2017-04-01,"여자",1014,1183,1150,-33,-136,-169,-0.0278951817413356,-0.118260869565217,-0.142857142857143,303576,296184,296594,7392,6982,0.0249574588769144,0.0235405975845769
"2100","2017","서울","성동구","초등학교",2017-04-01,"남자",1091,1214,1179,-35,-88,-123,-0.028830313014827,-0.0746395250212044,-0.101317957166392,303576,296184,296594,7392,6982,0.0249574588769144,0.0235405975845769
"2101","2017","서울","광진구","초등학교",2017-04-01,"전체",2560,2688,2597,-91,-37,-128,-0.0338541666666667,-0.0142472083172892,-0.0476190476190476,357261,362884,359899,-5623,-2638,-0.0154953097959679,-0.00732983420348487
"2102","2017","서울","광진구","초등학교",2017-04-01,"여자",1200,1348,1301,-47,-101,-148,-0.03486646884273,-0.0776325903151422,-0.109792284866469,357261,362884,359899,-5623,-2638,-0.0154953097959679,-0.00732983420348487
"2103","2017","서울","광진구","초등학교",2017-04-01,"남자",1360,1340,1296,-44,64,20,-0.0328358208955224,0.0493827160493827,0.0149253731343284,357261,362884,359899,-5623,-2638,-0.0154953097959679,-0.00732983420348487
"2104","2017","서울","동대문구","초등학교",2017-04-01,"전체",2394,2788,2665,-123,-271,-394,-0.0441176470588235,-0.101688555347092,-0.141319942611191,353898,363641,359488,-9743,-5590,-0.026792908390418,-0.0155498931814136
"2105","2017","서울","동대문구","초등학교",2017-04-01,"여자",1179,1392,1329,-63,-150,-213,-0.0452586206896552,-0.112866817155756,-0.15301724137931,353898,363641,359488,-9743,-5590,-0.026792908390418,-0.0155498931814136
"2106","2017","서울","동대문구","초등학교",2017-04-01,"남자",1215,1396,1336,-60,-121,-181,-0.0429799426934097,-0.0905688622754491,-0.129656160458453,353898,363641,359488,-9743,-5590,-0.026792908390418,-0.0155498931814136
"2107","2017","서울","중랑구","초등학교",2017-04-01,"전체",2654,3102,2966,-136,-312,-448,-0.0438426821405545,-0.105192178017532,-0.144422952933591,409740,418530,413648,-8790,-3908,-0.0210020787040356,-0.009447646307972
"2108","2017","서울","중랑구","초등학교",2017-04-01,"여자",1301,1529,1472,-57,-171,-228,-0.0372792674950948,-0.11616847826087,-0.149117069980379,409740,418530,413648,-8790,-3908,-0.0210020787040356,-0.009447646307972
"2109","2017","서울","중랑구","초등학교",2017-04-01,"남자",1353,1573,1494,-79,-141,-220,-0.0502225047679593,-0.0943775100401606,-0.13986013986014,409740,418530,413648,-8790,-3908,-0.0210020787040356,-0.009447646307972
"2110","2017","서울","성북구","초등학교",2017-04-01,"전체",3727,3917,3885,-32,-158,-190,-0.00816951748787337,-0.0406692406692407,-0.0485065100842481,449280,465465,458028,-16185,-8748,-0.0347716799329703,-0.0190992690403207
"2111","2017","서울","성북구","초등학교",2017-04-01,"여자",1841,1904,1898,-6,-57,-63,-0.00315126050420168,-0.030031612223393,-0.0330882352941176,449280,465465,458028,-16185,-8748,-0.0347716799329703,-0.0190992690403207
"2112","2017","서울","성북구","초등학교",2017-04-01,"남자",1886,2013,1987,-26,-101,-127,-0.0129160457029309,-0.0508303975842979,-0.0630899155489319,449280,465465,458028,-16185,-8748,-0.0347716799329703,-0.0190992690403207
"2113","2017","서울","강북구","초등학교",2017-04-01,"전체",1792,2589,2461,-128,-669,-797,-0.0494399382000772,-0.27184071515644,-0.307840865198919,326713,334260,329863,-7547,-3150,-0.0225782325136122,-0.00954941900122172
"2114","2017","서울","강북구","초등학교",2017-04-01,"여자",881,1286,1207,-79,-326,-405,-0.0614307931570762,-0.270091135045568,-0.3149300155521,326713,334260,329863,-7547,-3150,-0.0225782325136122,-0.00954941900122172
"2115","2017","서울","강북구","초등학교",2017-04-01,"남자",911,1303,1254,-49,-343,-392,-0.0376055257099002,-0.273524720893142,-0.300844205679202,326713,334260,329863,-7547,-3150,-0.0225782325136122,-0.00954941900122172
"2116","2017","서울","도봉구","초등학교",2017-04-01,"전체",2740,2727,2699,-28,41,13,-0.0102676934360103,0.0151908114116339,0.00476714338100477,346161,353447,350316,-7286,-4155,-0.0206141231924447,-0.011860720035625
"2117","2017","서울","도봉구","초등학교",2017-04-01,"여자",1326,1302,1291,-11,35,24,-0.00844854070660522,0.0271107668474051,0.0184331797235023,346161,353447,350316,-7286,-4155,-0.0206141231924447,-0.011860720035625
"2118","2017","서울","도봉구","초등학교",2017-04-01,"남자",1414,1425,1408,-17,6,-11,-0.0119298245614035,0.00426136363636364,-0.00771929824561404,346161,353447,350316,-7286,-4155,-0.0206141231924447,-0.011860720035625
"2119","2017","서울","노원구","초등학교",2017-04-01,"전체",4474,4625,4555,-70,-81,-151,-0.0151351351351351,-0.0177826564215148,-0.0326486486486487,565076,580650,574055,-15574,-8979,-0.0268216653750108,-0.0156413584064245
"2120","2017","서울","노원구","초등학교",2017-04-01,"여자",2205,2233,2194,-39,11,-28,-0.0174652933273623,0.00501367365542388,-0.0125391849529781,565076,580650,574055,-15574,-8979,-0.0268216653750108,-0.0156413584064245
"2121","2017","서울","노원구","초등학교",2017-04-01,"남자",2269,2392,2361,-31,-92,-123,-0.0129598662207358,-0.0389665396018636,-0.0514214046822742,565076,580650,574055,-15574,-8979,-0.0268216653750108,-0.0156413584064245
"2122","2017","서울","은평구","초등학교",2017-04-01,"전체",3801,4103,3974,-129,-173,-302,-0.0314404094564952,-0.0435329642677403,-0.0736046795028028,489741,499559,496070,-9818,-6329,-0.0196533342408004,-0.0127582800814401
"2123","2017","서울","은평구","초등학교",2017-04-01,"여자",1860,1993,1940,-53,-80,-133,-0.0265930757651781,-0.0412371134020619,-0.0667335674862017,489741,499559,496070,-9818,-6329,-0.0196533342408004,-0.0127582800814401
"2124","2017","서울","은평구","초등학교",2017-04-01,"남자",1941,2110,2034,-76,-93,-169,-0.0360189573459716,-0.0457227138643068,-0.0800947867298578,489741,499559,496070,-9818,-6329,-0.0196533342408004,-0.0127582800814401
"2125","2017","서울","서대문구","초등학교",2017-04-01,"전체",2286,2213,2295,82,-9,73,0.0370537731586082,-0.00392156862745098,0.0329868956168098,314910,309048,316275,5862,-1365,0.0189679273122622,-0.00431586435854873
"2126","2017","서울","서대문구","초등학교",2017-04-01,"여자",1066,1065,1094,29,-28,1,0.0272300469483568,-0.0255941499085923,0.000938967136150235,314910,309048,316275,5862,-1365,0.0189679273122622,-0.00431586435854873
"2127","2017","서울","서대문구","초등학교",2017-04-01,"남자",1220,1148,1201,53,19,72,0.0461672473867596,0.0158201498751041,0.0627177700348432,314910,309048,316275,5862,-1365,0.0189679273122622,-0.00431586435854873
"2128","2017","서울","마포구","초등학교",2017-04-01,"전체",2712,3282,3199,-83,-487,-570,-0.0252894576477757,-0.152235073460456,-0.173674588665448,378366,388607,386208,-10241,-7842,-0.026353102234391,-0.0203051205567984
"2129","2017","서울","마포구","초등학교",2017-04-01,"여자",1331,1616,1579,-37,-248,-285,-0.0228960396039604,-0.157061431285624,-0.176361386138614,378366,388607,386208,-10241,-7842,-0.026353102234391,-0.0203051205567984
"2130","2017","서울","마포구","초등학교",2017-04-01,"남자",1381,1666,1620,-46,-239,-285,-0.0276110444177671,-0.147530864197531,-0.171068427370948,378366,388607,386208,-10241,-7842,-0.026353102234391,-0.0203051205567984
"2131","2017","서울","양천구","초등학교",2017-04-01,"전체",3819,3854,3963,109,-144,-35,0.0282823040996367,-0.036336109008327,-0.00908147379346134,475545,486213,482339,-10668,-6794,-0.0219410011661556,-0.0140855290573642
"2132","2017","서울","양천구","초등학교",2017-04-01,"여자",1880,1876,1921,45,-41,4,0.0239872068230277,-0.0213430504945341,0.00213219616204691,475545,486213,482339,-10668,-6794,-0.0219410011661556,-0.0140855290573642
"2133","2017","서울","양천구","초등학교",2017-04-01,"남자",1939,1978,2042,64,-103,-39,0.032355915065723,-0.0504407443682664,-0.0197168857431749,475545,486213,482339,-10668,-6794,-0.0219410011661556,-0.0140855290573642
"2134","2017","서울","강서구","초등학교",2017-04-01,"전체",4541,5111,4968,-143,-427,-570,-0.0279788691058501,-0.0859500805152979,-0.111524163568773,597936,587683,591205,10253,6731,0.017446480500542,0.0113852217082061
"2135","2017","서울","강서구","초등학교",2017-04-01,"여자",2183,2493,2455,-38,-272,-310,-0.0152426795026073,-0.110794297352342,-0.124348174889691,597936,587683,591205,10253,6731,0.017446480500542,0.0113852217082061
"2136","2017","서울","강서구","초등학교",2017-04-01,"남자",2358,2618,2513,-105,-155,-260,-0.0401069518716578,-0.0616792678074015,-0.0993124522536287,597936,587683,591205,10253,6731,0.017446480500542,0.0113852217082061
"2137","2017","서울","구로구","초등학교",2017-04-01,"전체",3469,4154,4016,-138,-547,-685,-0.033220991815118,-0.136205179282869,-0.164901299951854,416096,425792,421537,-9696,-5441,-0.0227716819479934,-0.0129075265041977
"2138","2017","서울","구로구","초등학교",2017-04-01,"여자",1704,2050,1979,-71,-275,-346,-0.0346341463414634,-0.138959070237494,-0.168780487804878,416096,425792,421537,-9696,-5441,-0.0227716819479934,-0.0129075265041977
"2139","2017","서울","구로구","초등학교",2017-04-01,"남자",1765,2104,2037,-67,-272,-339,-0.0318441064638783,-0.13352970054001,-0.161121673003802,416096,425792,421537,-9696,-5441,-0.0227716819479934,-0.0129075265041977
"2140","2017","서울","금천구","초등학교",2017-04-01,"전체",1612,1718,1635,-83,-23,-106,-0.0483119906868452,-0.0140672782874618,-0.0616996507566938,236405,238560,235647,-2155,758,-0.00903336686787391,0.00321667579048322
"2141","2017","서울","금천구","초등학교",2017-04-01,"여자",781,823,792,-31,-11,-42,-0.0376670716889429,-0.0138888888888889,-0.0510328068043742,236405,238560,235647,-2155,758,-0.00903336686787391,0.00321667579048322
"2142","2017","서울","금천구","초등학교",2017-04-01,"남자",831,895,843,-52,-12,-64,-0.0581005586592179,-0.0142348754448399,-0.0715083798882682,236405,238560,235647,-2155,758,-0.00903336686787391,0.00321667579048322
